participant;task;stimuli;stem;affix;fs;length;zipf;r;g;b;ld;congruency;correct;type;key;accuracy;rt
19;ld;verdenza;verde;enza;2;8;4.586.948.127;0;153;0;3;1;2;0;1;2;1729
19;ld;biancabile;bianco;abile;0;10;4.744.381.459;255;255;255;5;1;2;0;1;2;901
19;ld;adorabile;0;abile;3;9;4.286.616;255;255;0;0;2;1;1;1;1;815
19;ld;biancomento;bianco;mento;1;11;4.744.381.459;255;0;255;5;0;2;0;2;2;1609
19;ld;arancionoso;arancione;oso;0;11;3.671.648.609;255;128;0;3;1;2;0;2;2;2680
19;ld;operazione;0;zione;3;10;4.682.565;255;0;255;0;2;1;1;1;1;706
19;ld;rosenza;rosa;enza;0;7;4.458.329.649;255;0;255;3;1;2;0;2;2;2051
19;ld;biancozione;bianco;zione;1;11;4.744.381.459;255;255;255;5;1;2;0;2;2;2501
19;ld;arancionemento;arancione;mento;1;14;3.671.648.609;255;0;255;5;0;2;0;2;2;1147
19;ld;pericoloso;0;oso;3;10;4.697.022;255;255;0;0;2;1;1;1;1;1236
19;ld;stazione;0;zione;3;8;4.603.552;255;255;0;0;2;1;1;1;1;698
19;ld;organismo;0;ismo;3;9;3.612.527;0;153;0;0;2;1;1;1;1;698
19;ld;blueria;blu;eria;1;7;464.683.347;0;0;255;4;1;2;0;1;2;1024
19;ld;verdetore;verde;tore;1;9;4.586.948.127;0;153;0;4;1;2;0;2;2;1327
19;ld;preoccupazione;0;zione;3;14;390.901;255;0;255;0;2;1;1;1;1;803
19;ld;arancionetore;arancione;tore;1;13;3.671.648.609;255;255;255;4;0;2;0;2;2;1004
19;ld;artista;0;ista;3;7;4.298.981;255;255;0;0;2;1;1;1;1;764
19;ld;verdetore;verde;tore;1;9;4.586.948.127;255;255;255;4;0;2;0;1;2;727
19;ld;rosabile;rosa;abile;2;8;4.458.329.649;255;0;255;4;1;2;0;1;2;2010
19;ld;emergenza;0;enza;3;9;4.604.809;255;255;0;0;2;1;1;1;1;711
19;ld;verdezione;verde;zione;1;10;4.586.948.127;0;153;0;5;1;2;0;2;2;1376
19;ld;prezioso;0;oso;3;8;4.024.389;255;255;0;0;2;1;1;1;1;622
19;ld;arancionetore;arancione;tore;1;13;3.671.648.609;255;128;0;4;1;2;0;2;2;889
19;ld;verdista;verde;ista;0;8;4.586.948.127;0;153;0;4;1;2;0;1;2;903
19;ld;elemento;0;mento;3;8;3.877.559;0;0;255;0;2;1;1;1;1;907
19;ld;bluista;blu;ista;1;7;464.683.347;255;0;255;4;0;2;0;1;2;978
19;ld;verdezione;verde;zione;1;10;4.586.948.127;255;255;0;5;0;2;0;2;2;1051
19;ld;differenza;0;enza;3;10;4.705.272;255;128;0;0;2;1;1;1;1;705
20;ld;verderia;verde;eria;2;8;4.586.948.127;0;153;0;3;1;2;0;2;2;777
20;ld;verdenza;verde;enza;2;8;4.586.948.127;255;128;0;3;0;2;0;2;2;715
20;ld;artista;0;ista;3;7;4.298.981;255;255;0;0;2;1;1;1;1;641
20;ld;blumento;blu;mento;1;8;464.683.347;0;0;255;5;1;2;0;2;2;631
20;ld;verdezza;verde;ezza;2;8;4.586.948.127;0;153;0;3;1;2;0;2;2;826
20;ld;senatore;0;tore;3;8;4.291.294;255;255;255;0;2;1;1;1;1;709
20;ld;arancioneria;arancione;eria;2;12;3.671.648.609;255;255;0;3;0;2;0;2;2;663
20;ld;colpevolezza;0;ezza;3;12;3.502.677;255;255;255;0;2;1;1;1;1;826
20;ld;rosenza;rosa;enza;0;7;4.458.329.649;255;255;0;3;0;2;0;2;2;636
20;ld;stazione;0;zione;3;8;4.603.552;255;255;0;0;2;1;1;1;1;638
20;ld;bluiere;blu;iere;1;7;464.683.347;255;0;255;4;0;2;0;2;2;671
20;ld;rososo;rosa;oso;0;6;4.458.329.649;0;0;255;3;0;2;0;2;2;574
20;ld;togliere;0;iere;3;8;4.328.594;0;153;0;0;2;1;1;1;1;575
20;ld;adorabile;0;abile;3;9;4.286.616;255;255;0;0;2;1;1;1;1;565
20;ld;arancionoso;arancione;oso;0;11;3.671.648.609;255;255;255;3;0;2;0;2;2;589
20;ld;arancionemento;arancione;mento;1;14;3.671.648.609;255;0;255;5;0;2;0;2;2;620
20;ld;miseria;0;eria;3;7;4.172.289;255;128;0;0;2;1;1;1;1;541
20;ld;verdezza;verde;ezza;2;8;4.586.948.127;255;255;0;3;0;2;0;2;2;747
20;ld;bluenza;blu;enza;1;7;464.683.347;0;0;255;4;1;2;0;2;2;598
20;ld;bluezza;blu;ezza;1;7;464.683.347;0;0;255;4;1;2;0;2;2;579
20;ld;bluezza;blu;ezza;1;7;464.683.347;255;0;255;4;0;2;0;2;2;718
20;ld;infermiere;0;iere;3;10;4.035.711;255;255;0;0;2;1;1;1;1;537
20;ld;situazione;0;zione;3;10;5.027.247;0;153;0;0;2;1;1;1;1;506
20;ld;bluiere;blu;iere;1;7;464.683.347;0;0;255;4;1;2;0;2;2;561
20;ld;rosista;rosa;ista;0;7;4.458.329.649;255;255;255;3;0;2;0;2;2;606
20;ld;verdiere;verde;iere;0;8;4.586.948.127;0;153;0;3;1;2;0;2;2;611
20;ld;bluismo;blu;ismo;1;7;464.683.347;0;153;0;4;0;2;0;2;2;590
20;ld;giallozione;giallo;zione;1;11;4.088.825.104;255;128;0;5;0;2;0;2;2;652
20;ld;potenza;0;enza;3;7;4.214.793;255;0;255;0;2;1;1;1;1;537
20;ld;biancotore;bianco;tore;1;10;4.744.381.459;255;255;255;4;1;2;0;2;2;590
20;ld;bianchenza;bianco;enza;0;10;4.744.381.459;255;255;255;5;1;2;0;2;2;640
20;ld;giallabile;giallo;abile;0;10;4.088.825.104;0;153;0;5;0;2;0;2;2;795
20;ld;rosiere;rosa;iere;0;7;4.458.329.649;255;128;0;4;0;2;0;2;2;508
20;ld;nervoso;0;oso;3;7;4.431.597;0;153;0;0;2;1;1;1;1;563
20;ld;rosatore;rosa;tore;1;8;4.458.329.649;255;255;255;4;0;2;0;2;2;665
20;ld;pazienza;0;enza;3;8;435.019;0;153;0;0;2;1;1;1;1;690
20;ld;emergenza;0;enza;3;9;4.604.809;255;255;0;0;2;1;1;1;1;489
20;ld;esperimento;0;mento;3;11;4.124.157;0;0;255;0;2;1;1;1;1;555
20;ld;prezioso;0;oso;3;8;4.024.389;255;255;0;0;2;1;1;1;1;702
20;ld;eufemismo;0;ismo;3;9;3.344.738;255;128;0;0;2;1;1;1;1;801
20;ld;scienza;0;enza;3;7;4.291.638;0;0;255;0;2;1;1;1;1;664
20;ld;operazione;0;zione;3;10;4.682.565;255;0;255;0;2;1;1;1;1;627
20;ld;rosazione;rosa;zione;1;9;4.458.329.649;0;153;0;5;0;2;0;2;2;1194
20;ld;umorismo;0;ismo;3;8;3.959.561;255;255;0;0;2;1;1;1;1;574
20;ld;giornalista;0;ista;3;11;4.241.496;255;0;255;0;2;1;1;1;1;520
20;ld;giallismo;giallo;ismo;0;9;4.088.825.104;255;255;0;3;1;2;0;2;2;599
20;ld;rosezza;rosa;ezza;0;7;4.458.329.649;255;0;255;3;1;2;0;2;2;545
20;ld;giallenza;giallo;enza;0;9;4.088.825.104;255;255;0;4;1;2;0;2;2;565
20;ld;bianchenza;bianco;enza;0;10;4.744.381.459;255;128;0;5;0;2;0;2;2;648
20;ld;tradimento;0;mento;3;10;4.077.132;255;255;255;0;2;1;1;1;1;538
20;ld;arancionismo;arancione;ismo;0;12;3.671.648.609;255;128;0;4;1;2;0;2;2;522
20;ld;tempismo;0;ismo;3;8;3.847.979;255;255;0;0;2;1;1;1;1;498
20;ld;giallenza;giallo;enza;0;9;4.088.825.104;0;153;0;4;0;2;0;2;2;614
20;ld;verdabile;verde;abile;0;9;4.586.948.127;255;255;0;4;0;2;0;2;2;605
20;ld;biancozione;bianco;zione;1;11;4.744.381.459;0;153;0;5;0;2;0;2;2;703
20;ld;chiacchiere;0;iere;3;11;420.376;255;0;255;0;2;1;1;1;1;551
20;ld;verdoso;verde;oso;0;7;4.586.948.127;0;153;0;3;1;2;0;2;2;1360
20;ld;arancionista;arancione;ista;0;12;3.671.648.609;255;128;0;4;1;2;0;2;2;964
20;ld;dolcezza;0;ezza;3;8;4.313.303;255;0;255;0;2;1;1;1;1;545
20;ld;dentista;0;ista;3;8;3.943.356;255;255;0;0;2;1;1;1;1;705
20;ld;biancozione;bianco;zione;1;11;4.744.381.459;255;255;255;5;1;2;0;2;2;603
20;ld;biancoso;bianco;oso;2;8;4.744.381.459;255;255;255;2;1;2;0;2;2;676
20;ld;blueria;blu;eria;1;7;464.683.347;255;255;0;4;0;2;0;2;2;586
20;ld;elemento;0;mento;3;8;3.877.559;0;0;255;0;2;1;1;1;1;578
20;ld;famoso;0;oso;3;6;4.374.478;255;255;0;0;2;1;1;1;1;517
20;ld;biancoso;bianco;oso;2;8;4.744.381.459;255;0;255;2;0;2;0;2;2;556
20;ld;intelligenza;0;enza;3;12;4.017.322;255;255;0;0;2;1;1;1;1;488
20;ld;colazione;0;zione;3;9;4.628.119;255;255;255;0;2;1;1;1;1;542
20;ld;riconoscimento;0;mento;3;14;3.827.411;255;255;0;0;2;1;1;1;1;568
20;ld;arancionezione;arancione;zione;1;14;3.671.648.609;255;128;0;5;1;2;0;2;2;582
20;ld;biancotore;bianco;tore;1;10;4.744.381.459;255;128;0;4;0;2;0;2;2;760
20;ld;riposo;0;oso;3;6;4.324.781;255;255;0;0;2;1;1;1;1;1354
20;ld;rosenza;rosa;enza;0;7;4.458.329.649;255;0;255;3;1;2;0;2;2;681
20;ld;responsabile;0;abile;3;12;4.671.002;255;255;0;0;2;1;1;1;1;786
20;ld;giallotore;giallo;tore;1;10;4.088.825.104;0;0;255;4;0;2;0;2;2;617
20;ld;instabile;0;abile;3;9;3.770.707;255;128;0;0;2;1;1;2;2;760
20;ld;rosabile;rosa;abile;2;8;4.458.329.649;255;0;255;4;1;2;0;2;2;811
20;ld;arancionenza;arancione;enza;2;12;3.671.648.609;255;0;255;3;0;2;0;2;2;591
20;ld;verdabile;verde;abile;0;9;4.586.948.127;0;153;0;4;1;2;0;2;2;861
20;ld;verdetore;verde;tore;1;9;4.586.948.127;0;153;0;4;1;2;0;2;2;767
20;ld;rososo;rosa;oso;0;6;4.458.329.649;255;0;255;3;1;2;0;2;2;653
20;ld;verdenza;verde;enza;2;8;4.586.948.127;0;153;0;3;1;2;0;2;2;824
20;ld;verdista;verde;ista;0;8;4.586.948.127;255;0;255;4;0;2;0;2;2;760
20;ld;verdismo;verde;ismo;0;8;4.586.948.127;255;255;0;4;0;2;0;2;2;700
20;ld;affidabile;0;abile;3;10;3.781.431;255;128;0;0;2;1;1;1;1;557
20;ld;arancionetore;arancione;tore;1;13;3.671.648.609;255;128;0;4;1;2;0;2;2;663
20;ld;gialloso;giallo;oso;2;8;4.088.825.104;255;128;0;2;0;2;0;2;2;792
20;ld;bluismo;blu;ismo;1;7;464.683.347;0;0;255;4;1;2;0;2;2;613
20;ld;bluenza;blu;enza;1;7;464.683.347;255;255;0;4;0;2;0;2;2;630
20;ld;roseria;rosa;eria;0;7;4.458.329.649;255;128;0;3;0;2;0;2;2;612
20;ld;pericoloso;0;oso;3;10;4.697.022;255;255;0;0;2;1;1;1;1;621
20;ld;arancionezza;arancione;ezza;2;12;3.671.648.609;255;128;0;3;1;2;0;2;2;550
20;ld;intervista;0;ista;3;10;4.077.696;255;255;255;0;2;1;1;1;1;584
20;ld;roseria;rosa;eria;0;7;4.458.329.649;255;0;255;3;1;2;0;2;2;547
20;ld;dottore;0;tore;3;7;5.216.434;255;255;0;0;2;1;1;1;1;539
20;ld;verdemento;verde;mento;1;10;4.586.948.127;0;153;0;5;1;2;0;2;2;551
20;ld;bianchismo;bianco;ismo;0;10;4.744.381.459;255;255;255;4;1;2;0;2;2;578
20;ld;cacciatore;0;tore;3;10;4.056.323;0;0;255;0;2;1;1;1;1;519
20;ld;giallismo;giallo;ismo;0;9;4.088.825.104;0;0;255;3;0;2;0;2;2;766
20;ld;biancabile;bianco;abile;0;10;4.744.381.459;255;0;255;5;0;2;0;2;2;719
20;ld;giallomento;giallo;mento;1;11;4.088.825.104;255;255;0;5;1;2;0;2;2;581
20;ld;arancionoso;arancione;oso;0;11;3.671.648.609;255;128;0;3;1;2;0;2;2;533
20;ld;bluabile;blu;abile;1;8;464.683.347;255;0;255;5;0;2;0;2;2;538
20;ld;romanticismo;0;ismo;3;12;3.414.938;255;255;0;0;2;1;1;1;1;701
20;ld;gialloso;giallo;oso;2;8;4.088.825.104;255;255;0;2;1;2;0;2;2;628
20;ld;giallista;giallo;ista;0;9;4.088.825.104;255;0;255;4;0;2;0;2;2;599
20;ld;verdoso;verde;oso;0;7;4.586.948.127;0;0;255;3;0;2;0;2;2;573
20;ld;rosatore;rosa;tore;1;8;4.458.329.649;255;0;255;4;1;2;0;2;2;580
20;ld;batteria;0;eria;3;8;4.046.745;255;255;0;0;2;1;1;1;1;551
20;ld;direttore;0;tore;3;9;4.726.724;0;0;255;0;2;1;1;1;1;545
20;ld;improbabile;0;abile;3;11;3.853.209;255;255;0;0;2;1;1;1;1;609
20;ld;bluzione;blu;zione;1;8;464.683.347;255;255;0;5;0;2;0;2;2;559
20;ld;gialleria;giallo;eria;0;9;4.088.825.104;255;255;255;4;0;2;0;2;2;659
20;ld;blueria;blu;eria;1;7;464.683.347;0;0;255;4;1;2;0;2;2;600
20;ld;altezza;0;ezza;3;7;4.458.447;255;255;0;0;2;1;1;1;1;577
20;ld;arancioniere;arancione;iere;0;12;3.671.648.609;255;128;0;3;1;2;0;2;2;581
20;ld;rosiere;rosa;iere;0;7;4.458.329.649;255;0;255;4;1;2;0;2;2;507
20;ld;verdezione;verde;zione;1;10;4.586.948.127;0;153;0;5;1;2;0;2;2;595
20;ld;probabile;0;abile;3;9;4.285.569;0;0;255;0;2;1;1;1;1;548
20;ld;rosabile;rosa;abile;2;8;4.458.329.649;255;255;255;4;0;2;0;2;2;575
20;ld;verdetore;verde;tore;1;9;4.586.948.127;255;255;255;4;0;2;0;2;2;585
20;ld;materia;0;eria;3;7;4.023.113;255;255;255;0;2;1;1;1;1;550
20;ld;preoccupazione;0;zione;3;14;390.901;255;0;255;0;2;1;1;1;1;583
20;ld;rosezza;rosa;ezza;0;7;4.458.329.649;0;153;0;3;0;2;0;2;2;541
20;ld;arancionabile;arancione;abile;0;13;3.671.648.609;0;153;0;4;0;2;0;2;2;540
20;ld;arancioneria;arancione;eria;2;12;3.671.648.609;255;128;0;3;1;2;0;2;2;548
20;ld;schifoso;0;oso;3;8;4.051.261;255;255;0;0;2;1;1;1;1;513
20;ld;arancionismo;arancione;ismo;0;12;3.671.648.609;0;153;0;4;0;2;0;2;2;579
20;ld;gialliere;giallo;iere;0;9;4.088.825.104;0;0;255;4;0;2;0;2;2;554
20;ld;bluista;blu;ista;1;7;464.683.347;0;0;255;4;1;2;0;2;2;514
20;ld;arancionemento;arancione;mento;1;14;3.671.648.609;255;128;0;5;1;2;0;2;2;575
20;ld;lotteria;0;eria;3;8;3.801.051;255;255;0;0;2;1;1;1;1;627
20;ld;rivista;0;ista;3;7;4.188.528;255;128;0;0;2;1;1;1;1;721
20;ld;bianchista;bianco;ista;0;10;4.744.381.459;255;255;255;5;1;2;0;2;2;611
20;ld;blutore;blu;tore;1;7;464.683.347;255;128;0;4;0;2;0;2;2;490
20;ld;blumento;blu;mento;1;8;464.683.347;255;255;255;5;0;2;0;2;2;639
20;ld;segreteria;0;eria;3;10;4.070.592;255;128;0;0;2;1;1;1;1;540
20;ld;giallomento;giallo;mento;1;11;4.088.825.104;0;0;255;5;0;2;0;2;2;531
20;ld;gialleria;giallo;eria;0;9;4.088.825.104;255;255;0;4;1;2;0;2;2;680
20;ld;rosismo;rosa;ismo;0;7;4.458.329.649;255;0;255;4;1;2;0;2;2;557
20;ld;bellezza;0;ezza;3;8;4.508.569;0;153;0;0;2;1;1;1;1;569
20;ld;gialliere;giallo;iere;0;9;4.088.825.104;255;255;0;4;1;2;0;2;2;560
20;ld;cambiamento;0;mento;3;11;4.248.779;0;153;0;0;2;1;1;1;1;627
20;ld;musicista;0;ista;3;9;3.718.553;0;153;0;0;2;1;1;1;1;604
20;ld;bianchiere;bianco;iere;0;10;4.744.381.459;255;255;255;5;1;2;0;2;2;589
20;ld;bianchismo;bianco;ismo;0;10;4.744.381.459;0;0;255;4;0;2;0;2;2;925
20;ld;arancionezza;arancione;ezza;2;12;3.671.648.609;255;255;0;3;0;2;0;2;2;885
20;ld;bluabile;blu;abile;1;8;464.683.347;0;0;255;5;1;2;0;2;2;544
20;ld;rosista;rosa;ista;0;7;4.458.329.649;255;0;255;3;1;2;0;2;2;568
20;ld;giallabile;giallo;abile;0;10;4.088.825.104;255;255;0;5;1;2;0;2;2;546
20;ld;terrorismo;0;ismo;3;10;3.733.749;255;128;0;0;2;1;1;1;1;564
20;ld;giallotore;giallo;tore;1;10;4.088.825.104;255;255;0;4;1;2;0;2;2;524
20;ld;rosamento;rosa;mento;1;9;4.458.329.649;255;0;255;5;1;2;0;2;2;585
20;ld;maniere;0;iere;3;7;3.905.672;0;153;0;0;2;1;1;2;2;916
20;ld;biancomento;bianco;mento;1;11;4.744.381.459;255;0;255;5;0;2;0;2;2;575
20;ld;biancomento;bianco;mento;1;11;4.744.381.459;255;255;255;5;1;2;0;2;2;635
20;ld;verdiere;verde;iere;0;8;4.586.948.127;255;0;255;3;0;2;0;2;2;545
20;ld;movimento;0;mento;3;9;4.407.221;0;153;0;0;2;1;1;1;1;596
20;ld;differenza;0;enza;3;10;4.705.272;255;128;0;0;2;1;1;1;1;583
20;ld;verdezione;verde;zione;1;10;4.586.948.127;255;255;0;5;0;2;0;2;2;455
20;ld;bluista;blu;ista;1;7;464.683.347;255;0;255;4;0;2;0;2;2;474
20;ld;arancionenza;arancione;enza;2;12;3.671.648.609;255;128;0;3;1;2;0;2;2;540
20;ld;arancionista;arancione;ista;0;12;3.671.648.609;255;0;255;4;0;2;0;2;2;508
20;ld;arancionabile;arancione;abile;0;13;3.671.648.609;255;128;0;4;1;2;0;2;2;545
20;ld;bianchiere;bianco;iere;0;10;4.744.381.459;255;128;0;5;0;2;0;2;2;915
20;ld;rosazione;rosa;zione;1;9;4.458.329.649;255;0;255;5;1;2;0;2;2;789
20;ld;giallista;giallo;ista;0;9;4.088.825.104;255;255;0;4;1;2;0;2;2;517
20;ld;bianchista;bianco;ista;0;10;4.744.381.459;255;0;255;5;0;2;0;2;2;523
20;ld;bluzione;blu;zione;1;8;464.683.347;0;0;255;5;1;2;0;2;2;635
20;ld;arancionetore;arancione;tore;1;13;3.671.648.609;255;255;255;4;0;2;0;2;2;561
20;ld;arancioniere;arancione;iere;0;12;3.671.648.609;0;0;255;3;0;2;0;2;2;503
20;ld;blutore;blu;tore;1;7;464.683.347;0;0;255;4;1;2;0;2;2;471
20;ld;bluoso;blu;oso;1;6;464.683.347;0;0;255;3;1;2;0;2;2;667
20;ld;scegliere;0;iere;3;9;4.608.976;255;128;0;0;2;1;1;1;1;645
20;ld;mestiere;0;iere;3;8;4.111.307;255;255;255;0;2;1;1;1;1;850
20;ld;verderia;verde;eria;2;8;4.586.948.127;255;0;255;3;0;2;0;2;2;1117
20;ld;organismo;0;ismo;3;9;3.612.527;0;153;0;0;2;1;1;1;1;572
20;ld;investigatore;0;tore;3;13;399.267;255;128;0;0;2;1;1;1;1;724
20;ld;verdemento;verde;mento;1;10;4.586.948.127;255;128;0;5;0;2;0;2;2;569
20;ld;verdismo;verde;ismo;0;8;4.586.948.127;0;153;0;4;1;2;0;2;2;622
20;ld;rosamento;rosa;mento;1;9;4.458.329.649;0;0;255;5;0;2;0;2;2;577
20;ld;verdista;verde;ista;0;8;4.586.948.127;0;153;0;4;1;2;0;2;2;772
20;ld;bluoso;blu;oso;1;6;464.683.347;255;0;255;3;0;2;0;2;2;553
20;ld;giallozione;giallo;zione;1;11;4.088.825.104;255;255;0;5;1;2;0;2;2;563
20;ld;biancabile;bianco;abile;0;10;4.744.381.459;255;255;255;5;1;2;0;2;2;627
20;ld;attenzione;0;zione;3;10;5.068.006;0;0;255;0;2;1;1;1;1;606
20;ld;imperatore;0;tore;3;10;4.058.391;0;0;255;0;2;1;1;1;1;736
20;ld;rosismo;rosa;ismo;0;7;4.458.329.649;255;255;255;4;0;2;0;2;2;585
20;ld;arancionezione;arancione;zione;1;14;3.671.648.609;0;153;0;5;0;2;0;2;2;560
21;ld;rosatore;rosa;tore;1;8;4.458.329.649;255;0;255;4;1;2;0;1;2;782
21;ld;bianchista;bianco;ista;0;10;4.744.381.459;255;255;255;5;1;2;0;1;2;1156
21;ld;miseria;0;eria;3;7;4.172.289;255;128;0;0;2;1;1;1;1;829
21;ld;giallomento;giallo;mento;1;11;4.088.825.104;255;255;0;5;1;2;0;2;2;824
21;ld;arancionemento;arancione;mento;1;14;3.671.648.609;255;0;255;5;0;2;0;2;2;1019
21;ld;roseria;rosa;eria;0;7;4.458.329.649;255;0;255;3;1;2;0;2;2;772
21;ld;arancionetore;arancione;tore;1;13;3.671.648.609;255;255;255;4;0;2;0;2;2;820
21;ld;scienza;0;enza;3;7;4.291.638;0;0;255;0;2;1;1;1;1;739
21;ld;arancioneria;arancione;eria;2;12;3.671.648.609;255;255;0;3;0;2;0;2;2;654
21;ld;gialloso;giallo;oso;2;8;4.088.825.104;255;255;0;2;1;2;0;2;2;682
21;ld;bellezza;0;ezza;3;8;4.508.569;0;153;0;0;2;1;1;1;1;724
21;ld;giallotore;giallo;tore;1;10;4.088.825.104;0;0;255;4;0;2;0;2;2;717
21;ld;giallomento;giallo;mento;1;11;4.088.825.104;0;0;255;5;0;2;0;2;2;811
21;ld;chiacchiere;0;iere;3;11;420.376;255;0;255;0;2;1;1;1;1;787
21;ld;bianchista;bianco;ista;0;10;4.744.381.459;255;0;255;5;0;2;0;2;2;759
21;ld;biancoso;bianco;oso;2;8;4.744.381.459;255;0;255;2;0;2;0;2;2;887
21;ld;bluiere;blu;iere;1;7;464.683.347;255;0;255;4;0;2;0;2;2;795
21;ld;pericoloso;0;oso;3;10;4.697.022;255;255;0;0;2;1;1;1;1;889
21;ld;arancionabile;arancione;abile;0;13;3.671.648.609;0;153;0;4;0;2;0;2;2;740
21;ld;affidabile;0;abile;3;10;3.781.431;255;128;0;0;2;1;1;1;1;782
21;ld;rosista;rosa;ista;0;7;4.458.329.649;255;0;255;3;1;2;0;2;2;891
21;ld;colpevolezza;0;ezza;3;12;3.502.677;255;255;255;0;2;1;1;1;1;1314
21;ld;rosiere;rosa;iere;0;7;4.458.329.649;255;0;255;4;1;2;0;2;2;883
21;ld;gialliere;giallo;iere;0;9;4.088.825.104;0;0;255;4;0;2;0;2;2;728
21;ld;intervista;0;ista;3;10;4.077.696;255;255;255;0;2;1;1;1;1;874
21;ld;gialliere;giallo;iere;0;9;4.088.825.104;255;255;0;4;1;2;0;2;2;787
21;ld;biancoso;bianco;oso;2;8;4.744.381.459;255;255;255;2;1;2;0;2;2;1241
21;ld;giallozione;giallo;zione;1;11;4.088.825.104;255;255;0;5;1;2;0;2;2;953
21;ld;attenzione;0;zione;3;10;5.068.006;0;0;255;0;2;1;1;1;1;724
21;ld;giallismo;giallo;ismo;0;9;4.088.825.104;0;0;255;3;0;2;0;1;2;1212
21;ld;movimento;0;mento;3;9;4.407.221;0;153;0;0;2;1;1;1;1;1709
21;ld;emergenza;0;enza;3;9;4.604.809;255;255;0;0;2;1;1;1;1;965
21;ld;prezioso;0;oso;3;8;4.024.389;255;255;0;0;2;1;1;1;1;886
21;ld;verdista;verde;ista;0;8;4.586.948.127;255;0;255;4;0;2;0;2;2;773
21;ld;improbabile;0;abile;3;11;3.853.209;255;255;0;0;2;1;1;1;1;796
21;ld;musicista;0;ista;3;9;3.718.553;0;153;0;0;2;1;1;1;1;685
21;ld;bluismo;blu;ismo;1;7;464.683.347;0;153;0;4;0;2;0;2;2;837
21;ld;arancioniere;arancione;iere;0;12;3.671.648.609;255;128;0;3;1;2;0;2;2;911
21;ld;organismo;0;ismo;3;9;3.612.527;0;153;0;0;2;1;1;1;1;1010
21;ld;bluabile;blu;abile;1;8;464.683.347;255;0;255;5;0;2;0;2;2;607
21;ld;rososo;rosa;oso;0;6;4.458.329.649;0;0;255;3;0;2;0;2;2;856
21;ld;potenza;0;enza;3;7;4.214.793;255;0;255;0;2;1;1;1;1;718
21;ld;giallista;giallo;ista;0;9;4.088.825.104;255;255;0;4;1;2;0;2;2;808
21;ld;eufemismo;0;ismo;3;9;3.344.738;255;128;0;0;2;1;1;1;1;750
21;ld;biancabile;bianco;abile;0;10;4.744.381.459;255;0;255;5;0;2;0;2;2;617
21;ld;arancionista;arancione;ista;0;12;3.671.648.609;255;0;255;4;0;2;0;2;2;652
21;ld;blueria;blu;eria;1;7;464.683.347;255;255;0;4;0;2;0;2;2;570
21;ld;bluenza;blu;enza;1;7;464.683.347;255;255;0;4;0;2;0;2;2;850
21;ld;gialloso;giallo;oso;2;8;4.088.825.104;255;128;0;2;0;2;0;2;2;561
21;ld;terrorismo;0;ismo;3;10;3.733.749;255;128;0;0;2;1;1;1;1;686
21;ld;direttore;0;tore;3;9;4.726.724;0;0;255;0;2;1;1;1;1;734
21;ld;arancionetore;arancione;tore;1;13;3.671.648.609;255;128;0;4;1;2;0;2;2;567
21;ld;tempismo;0;ismo;3;8;3.847.979;255;255;0;0;2;1;1;1;1;1235
21;ld;verdetore;verde;tore;1;9;4.586.948.127;255;255;255;4;0;2;0;2;2;793
21;ld;verdezza;verde;ezza;2;8;4.586.948.127;0;153;0;3;1;2;0;1;2;654
21;ld;bluezza;blu;ezza;1;7;464.683.347;0;0;255;4;1;2;0;2;2;677
21;ld;verdabile;verde;abile;0;9;4.586.948.127;255;255;0;4;0;2;0;2;2;884
21;ld;biancotore;bianco;tore;1;10;4.744.381.459;255;255;255;4;1;2;0;2;2;718
21;ld;giallabile;giallo;abile;0;10;4.088.825.104;255;255;0;5;1;2;0;2;2;621
21;ld;bluismo;blu;ismo;1;7;464.683.347;0;0;255;4;1;2;0;2;2;592
21;ld;differenza;0;enza;3;10;4.705.272;255;128;0;0;2;1;1;1;1;639
21;ld;giallismo;giallo;ismo;0;9;4.088.825.104;255;255;0;3;1;2;0;2;2;632
21;ld;responsabile;0;abile;3;12;4.671.002;255;255;0;0;2;1;1;1;1;790
21;ld;schifoso;0;oso;3;8;4.051.261;255;255;0;0;2;1;1;1;1;893
21;ld;mestiere;0;iere;3;8;4.111.307;255;255;255;0;2;1;1;1;1;770
21;ld;bianchiere;bianco;iere;0;10;4.744.381.459;255;128;0;5;0;2;0;2;2;733
21;ld;rosezza;rosa;ezza;0;7;4.458.329.649;255;0;255;3;1;2;0;2;2;809
21;ld;verdiere;verde;iere;0;8;4.586.948.127;255;0;255;3;0;2;0;2;2;659
21;ld;togliere;0;iere;3;8;4.328.594;0;153;0;0;2;1;1;1;1;901
21;ld;instabile;0;abile;3;9;3.770.707;255;128;0;0;2;1;1;1;1;920
21;ld;rosazione;rosa;zione;1;9;4.458.329.649;0;153;0;5;0;2;0;2;2;704
21;ld;verdezione;verde;zione;1;10;4.586.948.127;255;255;0;5;0;2;0;2;2;783
21;ld;dottore;0;tore;3;7;5.216.434;255;255;0;0;2;1;1;1;1;748
21;ld;verderia;verde;eria;2;8;4.586.948.127;0;153;0;3;1;2;0;2;2;772
21;ld;bianchismo;bianco;ismo;0;10;4.744.381.459;0;0;255;4;0;2;0;2;2;613
21;ld;senatore;0;tore;3;8;4.291.294;255;255;255;0;2;1;1;2;2;1327
21;ld;bianchismo;bianco;ismo;0;10;4.744.381.459;255;255;255;4;1;2;0;2;2;988
